"candidate_name","contributor_name","total_contributed","contribution_size"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5382",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5383",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5384",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5385",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5386",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5387",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5388",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5389",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5390",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5391",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5392",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5393",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5394",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5395",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5396",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5397",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5398",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5399",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5400",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5401",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5402",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5403",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5404",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5405",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5406",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5407",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5408",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5409",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5410",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5411",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5412",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5413",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5414",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5415",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5416",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5417",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5418",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5419",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5420",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5421",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5422",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5423",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5424",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5425",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5426",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5427",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5428",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5429",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5430",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5431",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5432",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5433",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5434",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5435",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5436",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5437",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5438",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5439",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5440",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5441",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5442",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5443",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5444",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5445",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5446",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5447",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5448",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5449",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5450",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5451",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5452",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5453",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5454",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5455",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5456",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5457",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5458",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5459",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5460",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5461",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5462",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5463",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5464",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5465",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5466",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5467",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5468",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5469",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5470",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5471",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5472",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5473",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5474",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5475",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5476",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5477",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5478",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5479",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5480",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5481",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5482",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5483",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5484",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5485",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5486",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5487",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5488",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5489",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5490",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5491",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5492",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5493",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5494",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5495",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5496",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5497",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5498",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5499",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5500",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5501",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5502",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5503",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5504",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5505",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5506",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5507",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5508",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5509",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5510",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5511",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5512",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5513",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5514",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5515",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5516",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5517",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5518",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5519",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5520",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5521",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5522",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5523",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5524",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5525",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5526",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5527",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5528",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5529",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5530",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5531",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5532",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5533",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5534",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5535",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5536",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5537",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5538",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5539",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5540",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5541",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5542",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5543",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5544",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5545",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5546",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5547",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5548",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5549",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5550",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5551",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5552",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5553",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5554",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5555",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5556",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5557",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5558",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5559",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5560",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5561",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5562",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5563",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5564",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5565",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5566",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5567",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5568",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5569",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5570",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5571",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5572",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5573",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5574",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5575",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5576",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5577",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5578",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5579",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5580",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5581",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5582",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5583",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5584",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5585",66.0886319845857,"SMALL (<=$150)"
"BRUCE HARRELL","SMALL CONTRIBUTIONS (<=$150)-BRUCE HARRELL5586",66.0886319845857,"SMALL (<=$150)"
